Name,SMILES,outer_fold,max_similarity_to_train,min_euclidean_distance_to_train,max_cosine_similarity_to_train
4851238,OC(=O)c1csc(n1)Cc1ccc(cc1)Cl,1,0.32142857142857145,3.1068147675717315,0.9992131744730498
177360703,CN1C(=O)C=C(N(C)C1=O)C(=O)N1CCN(CCc2ccccc2)C(=O)C1,1,0.3333333333333333,2.1023023093739033,0.9982635127654063
207489,Fc1cccc(c1)-c1c[nH]nc1C1CCCN(C1)C(=O)CCc1ccc(cc1)Cl,1,0.6376811594202898,2.3891291300385507,0.9987877395168955
31908762,NC(=O)c1cccc(c1)CN1C=Nc2c(oc3ccccc23)C1=O,1,0.3157894736842105,1.2765065608923085,0.9996374766957223
29371307,Nc1ncnc2n(nc(c12)-c1cnc2[nH]ccc2c1)C1CCCC1,1,0.463768115942029,3.922156294694422,0.9995560841430984
48597409,CN(C)c1ncn(n1)-c1cccc(c1)N,1,0.29411764705882354,1.76254390016257,0.9991005738678898
44000683,CCc1c([n+](c2c([n+]1[O-])CCCCC2)[O-])-c1ccccc1,1,0.2222222222222222,2.8855425832936614,0.9945959791422826
37544502,Cn1nc(cc1N)-c1cc(cc(c1)F)F,1,0.3023255813953488,1.2138216508206519,0.9994696504403553
45491581,Cc1cccc(c1C)Oc1ncccc1N,1,0.4772727272727273,0.7501853104398625,0.9993556393383148
LN01297365,CCN(C1CCOCC1)c1cc(cc(c1C)C(=O)NCc1c(cc(nc1O)C)C)-c1ccc(cc1)CN1CCOCC1,1,0.32407407407407407,5.90481735534642,0.9970286606621318
23671374,Cc1ccc(s1)C(=O)Nc1ncccc1C,1,0.41818181818181815,1.6254627033567106,0.9995138844931928
44466308,Cn1ncnc1COc1nn2c(nnc2cc1C1CCC1)-c1c(cccc1F)F,1,0.5068493150684932,0.46638503406330434,0.9999079553722799
36342874,Cc1nc(c2c(c(sc2n1)C)C)N1CCc2c(ncn2C)C1,1,0.3472222222222222,2.523201735890351,0.9990400372026182
53766760,CC1=CC(=CN(Cc2ccc(cc2F)C#N)C1=O)Br,1,0.45614035087719296,0.874175039680207,0.9985795832294119
49045390,CCc1cc(on1)CNC(=O)NC1CCN(CC1)CC1CCCCC1,1,0.453125,4.788772494073965,0.9984914349842536
31937832,CC(C)c1nc(cs1)CC(=O)N1CCCN(CC1)C(=O)C,1,0.30303030303030304,1.7866644900482438,0.9990203304927643
29566339,O=C1CCCN1CCc1nc(cs1)-c1ccc(cc1)C#N,1,0.3380281690140845,1.7915345377637502,0.9983440561699986
49956374,CCc1cc(n(n1)C)NS(=O)(=O)C,1,0.30434782608695654,1.8428087258315793,0.9995553246928682
48750988,CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,1,0.3617021276595745,1.685998813760054,0.9981915624406232
32278227,CC(C)c1cc(c(c(c1)C(C)C)CC(=O)NS(=O)(=O)Oc1c(cccc1C(C)C)C(C)C)C(C)C,1,0.28125,4.6485875274108945,0.9981392833257058
214735,Cc1cc(nc(n1)C1CCNCC1)NC1CCCC1,1,0.3541666666666667,1.7350708919236513,0.9988322397643518
30455849,COc1cccc(c1)OCCCn1cncc1-c1cc2c(cc1C)N(C)C(=O)N2C,1,0.5454545454545454,2.9807072986123546,0.9983553626353575
177361051,COc1ccc(c(c1)CN1C=Nc2cn(nc2C1=O)C)OC,1,0.34285714285714286,1.6471788002521608,0.9989812071432508
11835068,O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(c1)Cc1ccccc1,1,0.421875,1.7414393472067469,0.9992256354151766
32423148,Clc1ccc(cn1)Cc1nc(n[nH]1)-c1ccccc1,1,0.4423076923076923,1.0933992866288313,0.9995460185243672
32136137,COc1ccc(c(c1)-c1cc(no1)C(=O)N1CCCN(CC1)C(=O)C)OC,1,0.4166666666666667,2.2077454563420034,0.9991450299232354
31409108,NCc1cccnc1OCc1ccccc1,1,0.3333333333333333,1.2879041113374932,0.9992797206709373
49152821,COC(=O)c1ccc(cc1)NC(=O)N(C)Cc1ccccc1CN1CCCC1,1,0.5689655172413793,1.935945763703192,0.9984999744659957
37153227,CCc1c(cc(c(c1CC(=O)N(CCOC)CCOC)C(=O)c1ccc(c(c1)OC)OCCN1CCOCC1)O)O,1,0.3163265306122449,2.809146133614188,0.998429163274414
44855101,C/C=C/CC(=O)N1CCC(CC1)c1cc(n[nH]1)Cc1ccccc1,1,0.4264705882352941,2.60043227175804,0.9988457384962758
344474,CC(C)N(C(C)C)C(=O)CN1C=CC=C2C=C(N=C12)c1ccco1,1,0.6181818181818182,1.9329436101443678,0.9989651368999513
24883078,COc1ccc(cc1)C1(CC1)NCc1ccc(cc1)N1CCCC1=O,1,0.4032258064516129,2.55632020686007,0.9973412231565091
49953010,Cc1nc(c2c(csc2n1)C)NCCN1C(=O)CCC1=O,1,0.4423076923076923,2.733138488990251,0.9996870787258756
31611971,Cc1nc(c2ccsc2n1)N(CC=C)Cc1cccnc1,1,0.31666666666666665,2.361033248389694,0.9990972185074801
299989682,CN1[C@@H]2CC[C@H]1C[C@@H](C2)OC(c1ccccc1)c1ccccc1 |r|,1,0.2653061224489796,1.485477364351611,0.998918613197208
134995,CCn1c(nc2cc(ccc12)NC(=O)C1=CN(CC(=O)N2CCCCC2)C(=O)C=C1)C,1,0.36,2.47894352497154,0.9988828596436043
31274390,Cc1ccccc1N1C=CNC(=O)C1=O,1,0.5555555555555556,0.9200179346077937,0.9990232766148507
177383138,Cc1nnc2ncc(cn12)-c1cccc(c1)-c1ccnn1C,1,0.5686274509803921,1.3255115993458717,0.9992014259133944
36264533,O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,1,0.5245901639344263,2.3873185794942464,0.9991843393460519
42942540,Cc1oc(c(c1C)C(=O)NCC#Cc1ccccc1)C,1,0.5208333333333334,2.247050511225811,0.9992002044265791
1933590,CC(C(O)c1ccc(cc1)O)N1CCC(CC1)Cc1ccccc1,1,0.32075471698113206,2.3887701856810937,0.999101913317087
49934116,CCc1nc(c2ccsc2n1)N1CC(CO)C1,1,0.39285714285714285,2.174095444087313,0.9991002125177078
36308604,O=C(N1CCC(CC1)c1n[nH]c(n1)C1CC1)c1ccc2c(c1)OCO2,1,0.47368421052631576,1.8848686956909733,0.9990864771155105
