Name,SMILES,outer_fold,max_similarity_to_train,min_euclidean_distance_to_train,max_cosine_similarity_to_train
15283106,COc1ccc(cc1)NC(=O)C(C)N1CCCN(CC1)c1ccc(cn1)C(F)(F)F,1,0.463768115942029,1.606023038439513,0.9985001510329748
15267776,Cc1ccc(c(c1)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F)C,1,0.4189189189189189,1.9016950333846312,0.9978763796569973
15276004,Fc1cccc(c1)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,1,0.4788732394366197,1.6713455657045824,0.9984805724345038
15270501,Cc1ccc(cc1)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,1,0.42857142857142855,0.9986951486815137,0.9992650658174216
16678763,Cc1cccc(c1)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,1,0.4722222222222222,1.4474170097105066,0.9989088532499862
15288168,FC(F)(F)c1ccc(nc1)N1CCCN(CC1)CC(=O)Nc1ccccc1,1,0.5,1.3315990387501033,0.9987222176306899
15267170,Cc1ccc(c(c1)F)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,1,0.41333333333333333,1.5825896499092176,0.9985713893880531
15267772,FC(F)(F)c1ccc(nc1)N1CCCN(CC1)CC(=O)Nc1ccccc1Cl,1,0.4520547945205479,1.9089541639339784,0.9979042808649174
43423180,COc1ccc(cc1NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F)Cl,1,0.44871794871794873,1.8335885579925226,0.9990204383012115
15275058,Fc1ccccc1NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,1,0.4782608695652174,1.424483064132652,0.9988792051500089
12013114,CN1C(=O)N(CC(=O)NCc2ccc(cc2)Cl)C(=O)C21CCCCC2,1,0.4098360655737705,1.7009994121105685,0.9991218642006179
303172217,CC1=C2N(C(=O)C(=C1)Nc1cc(ncn1)N)C1(CCCCC1)NC2=O,1,0.26865671641791045,3.519709647114365,0.9994909029124769
24093551,Cc1cccc(n1)NC(=O)c1ccccc1-c1ccccc1,1,0.5333333333333333,1.1715784224711494,0.9988267468698384
56767825,Cn1cc(cn1)NC(=O)c1ccc(nc1)OCC1CCOCC1,1,0.6610169491525424,1.9941587198616755,0.9990198487178331
222766824,CN1CCC(O)(CC1)CNC(=O)C1CCCCCC1,1,0.32727272727272727,2.1847258409240293,0.9983062489356664
168892617,CCc1nc(cn2nc(cc12)C1=CC(=O)N2C=C(C=C(C)C2=N1)C1CCN(C)CC1)C,1,0.2641509433962264,4.7653269562539435,0.998496076219149
