Name,SMILES,outer_fold,max_similarity_to_train,min_euclidean_distance_to_train,max_cosine_similarity_to_train
4851238,OC(=O)c1csc(n1)Cc1ccc(cc1)Cl,1,0.32142857142857145,2.8825526881568657,0.9972225326276606
177360703,CN1C(=O)C=C(N(C)C1=O)C(=O)N1CCN(CCc2ccccc2)C(=O)C1,1,0.3333333333333333,1.7313416762728453,0.9991540576773018
207489,Fc1cccc(c1)-c1c[nH]nc1C1CCCN(C1)C(=O)CCc1ccc(cc1)Cl,1,0.6376811594202898,1.9179053678423545,0.9989223648998217
31908762,NC(=O)c1cccc(c1)CN1C=Nc2c(oc3ccccc23)C1=O,1,0.3157894736842105,1.6381916859762147,0.9991069802869261
29371307,Nc1ncnc2n(nc(c12)-c1cnc2[nH]ccc2c1)C1CCCC1,1,0.463768115942029,3.7842243590991664,0.9990234576897672
48597409,CN(C)c1ncn(n1)-c1cccc(c1)N,1,0.29411764705882354,1.3493276103302183,0.999206355559638
44000683,CCc1c([n+](c2c([n+]1[O-])CCCCC2)[O-])-c1ccccc1,1,0.2222222222222222,1.8026017308325653,0.9983129022512464
37544502,Cn1nc(cc1N)-c1cc(cc(c1)F)F,1,0.3023255813953488,1.426395807621373,0.999320186868681
45491581,Cc1cccc(c1C)Oc1ncccc1N,1,0.4772727272727273,0.8090315197816035,0.9990221411372976
LN01297365,CCN(C1CCOCC1)c1cc(cc(c1C)C(=O)NCc1c(cc(nc1O)C)C)-c1ccc(cc1)CN1CCOCC1,1,0.32407407407407407,6.07368915898757,0.9975247562675825
23671374,Cc1ccc(s1)C(=O)Nc1ncccc1C,1,0.41818181818181815,1.0290932902320216,0.999550917148986
44466308,Cn1ncnc1COc1nn2c(nnc2cc1C1CCC1)-c1c(cccc1F)F,1,0.5068493150684932,0.388361944584015,0.9999196107687125
36342874,Cc1nc(c2c(c(sc2n1)C)C)N1CCc2c(ncn2C)C1,1,0.3472222222222222,2.848042836756202,0.9976068633786528
53766760,CC1=CC(=CN(Cc2ccc(cc2F)C#N)C1=O)Br,1,0.45614035087719296,0.6348818787776644,0.9991526600561843
49045390,CCc1cc(on1)CNC(=O)NC1CCN(CC1)CC1CCCCC1,1,0.453125,3.7549965379481107,0.9987196075787691
